ADDRESSNUM,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,SCHEDULED_COMPLETED,INSP_RE_INSP,PASS_FAIL,INSPECTION_DATE,ORIG_INSPECTION_DATE,ORIG_INSPECTION_TIME,RE_INSPECTION_DATE,START_TIME,END_TIME,INSP_ID,STATION,COMPANY,SHIFT,QUARTER,INSPECTION_TYPE,TOTAL_HOURS,TOTAL_MINUTES,INSPECTION_NOTES,ADDNEW_DATE,ADDNEW_ID,UPDATE_DATE,UPDATE_ID
45473,2001,W,WILLOW KNOLLS,DR,S,INSP,,6/8/2016,,,,,,FP0351,19,E19,2,2,,,,,,,6/9/2015,FP0351
45473,2001,W,WILLOW KNOLLS,DR,C,INSP,P,9/8/2016,,,,,,FP0254,19,E19,3,3,YEARLY,,,,9/8/2016,FP0254,9/8/2016,FP0254
45473,2001,W,WILLOW KNOLLS,DR,S,INSP,,9/8/2017,,,,,,FP0254,19,E19,3,3,,,,,,,9/8/2016,FP0254
45474,4100,W,WILLOW KNOLLS  B 5,,S,INSP,P,9/12/2011,,,,,,FP0234,19,E19,1,3,SCHEDULED,,,,9/12/2011,FP0234,9/12/2011,FP0234
45474,4100,W,WILLOW KNOLLS  B 5,,S,INSP,,9/11/2012,,,,,,FP0234,19,E19,1,3,,,,,,,9/12/2011,FP0234
45474,4100,W,WILLOW KNOLLS  B 5,,S,RE_INSP,,9/11/2012,9/12/2011,,,,,FP0234,19,E19,1,3,,,,,,,9/12/2011,FP0234
45474,4100,W,WILLOW KNOLLS  B 5,,C,INSP,P,9/5/2012,,,,,,FP0288,19,E19,3,3,SCHEDULED,,,  NO VIOLATIONS,9/5/2012,FP0288,9/5/2012,FP0288
45474,4100,W,WILLOW KNOLLS  B 5,,S,INSP,,9/5/2013,,,,,,FP0288,19,E19,1,3,,,,,,,9/5/2012,FP0288
45474,4100,W,WILLOW KNOLLS  B 5,,C,INSP,P,8/5/2014,,,,,,FP0254,19,E19,3,3,SCHEDULED,,,,8/5/2014,FP0254,8/5/2014,FP0254
45474,4100,W,WILLOW KNOLLS  B 5,,S,INSP,,8/5/2015,,,,,,FP0254,19,E19,1,3,,,,,,,8/5/2014,FP0254
45474,4100,W,WILLOW KNOLLS  B 5,,C,INSP,P,8/9/2016,,,,,,FP0254,19,E19,3,3,YEARLY,,,OUT OF BUSINESS,10/2/2016,FP0254,10/2/2016,FP0254
45474,4100,W,WILLOW KNOLLS  B 5,,S,INSP,,8/9/2017,,,,,,FP0254,19,E19,1,3,,,,,,,10/2/2016,FP0254
45477,7805,N,PIONEER,LN,C,INSP,P,7/15/2011,,,,,,FP0259,16,T14,2,3,SCHEDULED,,,NO VIOLATIONS,9/13/2011,FP0259,9/13/2011,FP0259
45477,7805,N,PIONEER,LN,S,INSP,,7/14/2012,,,,,,FP0259,16,T14,2,3,,,,,,,9/13/2011,FP0259
45477,7805,N,PIONEER,LN,S,INSP,,7/14/2012,,,,,,FP0259,16,T14,2,3,,,,,,,9/13/2011,FP0259
45477,7805,N,PIONEER,LN,S,INSP,,7/14/2012,,,,,,FP0259,16,T14,2,3,,,,,,,9/13/2011,FP0259
45477,7805,N,PIONEER,LN,S,INSP,,7/13/2012,,,,,,FP0259,16,T14,2,3,,,,,,,9/13/2011,FP0259
45477,7805,N,PIONEER,LN,C,INSP,P,6/16/2014,,,,,,FP0326,16,T14,1,2,SCHEDULED,,,,6/16/2014,FP0326,6/16/2014,FP0326
45477,7805,N,PIONEER,LN,S,INSP,P,6/16/2015,,,,,,FP0326,16,T14,1,2,PLAN_REV,,,,,,8/10/2015,FP0280
45477,7805,N,PIONEER,LN,S,INSP,P,8/10/2015,,,,,,FP0280,3,T3,1,2,PLAN_REV,,,,8/10/2015,FP0280,8/10/2015,FP0280
45477,7805,N,PIONEER,LN,S,INSP,P,8/9/2016,,,,,,FP0280,3,T3,1,2,PLAN_REV,,,,,,8/16/2015,FP0280
45477,7805,N,PIONEER,LN,S,INSP,,8/9/2016,,,,,,FP0280,3,T3,1,2,,,,,,,8/10/2015,FP0280
45478,816,W,PIONEER PKWY,ST,C,INSP,P,8/26/2011,,,,,,FP0259,16,T14,2,,SCHEDULED,,,NO VIOLATIONS,9/13/2011,FP0259,9/13/2011,FP0259
45478,816,W,PIONEER PKWY,ST,S,INSP,,8/25/2012,,,,,,FP0259,,,,,,,,,,,9/13/2011,FP0259
45478,816,W,PIONEER PKWY,ST,S,INSP,,8/25/2012,,,,,,FP0259,,,,,,,,,,,9/13/2011,FP0259
45478,816,W,PIONEER PKWY,ST,C,INSP,P,9/5/2013,,,,,,FP0297,16,T14,2,,YEARLY,,,,9/5/2013,FP0297,9/5/2013,FP0297
45478,816,W,PIONEER PKWY,ST,S,INSP,,9/5/2014,,,,,,FP0297,,,,,,,,,,,9/5/2013,FP0297
45480,315,,CAROLINE,ST,S,INSP,,8/26/2011,,,,,,FP0218,12,E12,2,3,SCHEDULED,,,BUILDING IS VACANT.  USED TO HOUSE 1ST TYPE AUTOBODY.  ,9/13/2011,FP0218,9/13/2011,FP0218
45480,315,,CAROLINE,ST,S,INSP,,8/25/2012,,,,,,FP0218,12,E12,2,3,,,,,,,9/13/2011,FP0218
45480,315,,CAROLINE,ST,C,INSP,,7/23/2012,,,,,,FP0435,12,E12,1,3,YEARLY,,,OUT OF BUISNESS  UNABLE TO GAIN ACCESS,8/13/2012,FP0435,8/13/2012,FP0435
45480,315,,CAROLINE,ST,S,INSP,,7/23/2013,,,,,,FP0435,12,E12,1,3,,,,,,,8/13/2012,FP0435
45480,315,,CAROLINE,ST,C,INSP,,5/23/2014,,,,,,FP0320,12,E12,1,3,SCHEDULED,,,NO BUSINESS AT SITE. OWNED BY A PRIVATE INDIVIDUAL AND USES THIS BUILDING AS A PERSONAL GARAGE,5/29/2014,FP0320,5/29/2014,FP0320
45480,315,,CAROLINE,ST,S,INSP,,5/23/2015,,,,,,FP0320,12,E12,1,3,,,,,,,5/29/2014,FP0320
45482,2000,W,PIONEER PKWY,ST,S,INSP,P,8/26/2011,,,,,,FP0259,16,T14,2,3,YEARLY,,,NO VIOLATIONS,9/13/2011,FP0259,9/13/2011,FP0259
45482,2000,W,PIONEER PKWY,ST,S,INSP,,8/24/2012,,,,,,FP0259,16,T14,2,3,,,,,,,9/13/2011,FP0259
45482,2000,W,PIONEER PKWY,ST,S,INSP,P,5/21/2012,,,,,,FP0321,16,T14,1,2,YEARLY,,,NO VIOLATIONS.,6/20/2012,FP0298,6/20/2012,FP0298
45482,2000,W,PIONEER PKWY,ST,S,INSP,,5/21/2013,,,,,,FP0298,16,T14,1,2,,,,,,,6/20/2012,FP0298
45482,2000,W,PIONEER PKWY,ST,C,INSP,P,6/28/2013,,,,,,FP0297,16,T14,2,2,YEARLY,,,,8/30/2013,FP0297,8/30/2013,FP0297
45482,2000,W,PIONEER PKWY,ST,S,INSP,,6/28/2014,,,,,,FP0297,16,T14,2,2,,,,,,,8/30/2013,FP0297
45482,2000,W,PIONEER PKWY,ST,C,INSP,P,7/1/2015,,,,,,FP0278,16,T14,3,3,EXISTING,,,,7/1/2015,FP0278,7/1/2015,FP0278
45482,2000,W,PIONEER PKWY,ST,S,INSP,,6/30/2016,,,,,,FP0278,16,T14,3,3,,,,,,,7/1/2015,FP0278
45482,2000,W,PIONEER PKWY,ST,S,RE_INSP,,6/30/2016,7/1/2015,,,,,FP0278,16,T14,3,3,,,,,,,7/1/2015,FP0278
45482,2000,W,PIONEER PKWY,ST,C,INSP,P,9/21/2016,,,,,,FP0279,16,T14,1,3,YEARLY,,,NO VIOLATIONS,9/21/2016,FP0279,9/30/2016,FP0443
45482,2000,W,PIONEER PKWY,ST,S,INSP,,9/21/2017,,,,,,FP0279,16,T14,1,3,,,,,,,9/21/2016,FP0279
45482,2000,W,PIONEER PKWY,ST,S,INSP,,9/21/2017,,,,,,FP0443,16,T14,1,3,,,,,,,9/30/2016,FP0443
45483,817,W,PIONEER PKWY,ST,S,INSP,P,8/26/2011,,,,,,FP0259,16,T14,2,3,YEARLY,,,NO VIOLATIONS,9/13/2011,FP0259,9/13/2011,FP0259
45483,817,W,PIONEER PKWY,ST,S,INSP,,8/24/2012,,,,,,FP0259,16,T14,2,3,,,,,,,9/13/2011,FP0259
45483,817,W,PIONEER PKWY,ST,C,INSP,P,10/9/2012,,,,,,FP0298,16,T14,1,4,YEARLY,,,,10/9/2012,FP0298,10/9/2012,FP0298
45483,817,W,PIONEER PKWY,ST,S,INSP,,10/9/2013,,,,,,FP0298,16,T14,1,4,,,,,,,10/9/2012,FP0298
45483,817,W,PIONEER PKWY,ST,C,INSP,P,9/5/2013,,,,,,FP0297,16,T14,2,4,YEARLY,,,,9/5/2013,FP0297,9/5/2013,FP0297
45483,817,W,PIONEER PKWY,ST,S,INSP,,9/5/2014,,,,,,FP0297,16,T14,1,4,,,,,,,9/5/2013,FP0297
45483,817,W,PIONEER PKWY,ST,C,INSP,P,6/4/2015,,,,,,FP0278,16,T14,3,2,EXISTING,,,,6/4/2015,FP0278,6/4/2015,FP0278
45483,817,W,PIONEER PKWY,ST,C,INSP,P,7/20/2016,,,,,,FP0279,16,T14,1,2,YEARLY,,,,,,9/30/2016,FP0443
45483,817,W,PIONEER PKWY,ST,S,RE_INSP,,6/3/2016,6/4/2015,,,,,FP0278,16,T14,3,2,,,,,,,6/4/2015,FP0278
45483,817,W,PIONEER PKWY,ST,S,INSP,,7/20/2017,,,,,,FP0443,16,T14,3,2,,,,,,,9/30/2016,FP0443
45484,808,W,PIONEER PKWY,ST,S,INSP,P,8/26/2011,,,,,,FP0259,16,T14,2,3,YEARLY,,,NO VIOLATIONS,9/13/2011,FP0259,9/13/2011,FP0259
45484,808,W,PIONEER PKWY,ST,S,INSP,,8/24/2012,,,,,,FP0259,16,T14,2,3,,,,,,,9/13/2011,FP0259
45484,808,W,PIONEER PKWY,ST,S,INSP,P,8/31/2012,,,,,,FP0298,16,T14,1,3,YEARLY,,,,8/31/2012,FP0298,8/31/2012,FP0298
45484,808,W,PIONEER PKWY,ST,S,INSP,,8/31/2013,,,,,,FP0298,16,T14,1,3,,,,,,,8/31/2012,FP0298
45484,808,W,PIONEER PKWY,ST,C,INSP,P,9/5/2013,,,,,,FP0297,16,T14,2,3,YEARLY,,,,9/5/2013,FP0297,9/5/2013,FP0297
45484,808,W,PIONEER PKWY,ST,S,INSP,,9/5/2014,,,,,,FP0297,16,T14,1,3,,,,,,,9/5/2013,FP0297
45484,808,W,PIONEER PKWY,ST,C,INSP,P,6/4/2015,,,,,,FP0278,16,T14,3,2,EXISTING,,,,6/4/2015,FP0278,6/4/2015,FP0278
45484,808,W,PIONEER PKWY,ST,S,INSP,,6/3/2016,,,,,,FP0278,16,T14,3,2,,,,,,,6/4/2015,FP0278
45484,808,W,PIONEER PKWY,ST,S,RE_INSP,,6/3/2016,6/4/2015,,,,,FP0278,16,T14,3,2,,,,,,,6/4/2015,FP0278
45484,808,W,PIONEER PKWY,ST,C,INSP,P,6/2/2016,,,,,,FP0329,16,T14,1,2,SCHEDULED,,,NO VIOLATIONS,6/29/2016,FP0329,9/30/2016,FP0443
45484,808,W,PIONEER PKWY,ST,S,INSP,,6/2/2017,,,,,,FP0329,16,T14,1,2,,,,,,,6/29/2016,FP0329
45484,808,W,PIONEER PKWY,ST,S,INSP,,6/2/2017,,,,,,FP0443,16,T14,1,2,,,,,,,9/30/2016,FP0443
45485,2,,CAROLINE,ST,S,INSP,P,8/11/2011,,,,,,FP0218,12,E12,2,3,SCHEDULED,,,MAINTENANCE BLDG. FOR DETWEILLER MARINA.  DIESEL DRUM MOUNTED OUTSIDE ON HIGH STAND TO DISPENSE FUEL.  ,9/13/2011,FP0218,9/13/2011,FP0218
45485,2,,CAROLINE,ST,S,INSP,,8/10/2012,,,,,,FP0218,12,E12,2,3,,,,,,,9/13/2011,FP0218
45485,2,,CAROLINE,ST,C,INSP,P,10/9/2012,,,,,,FP0383,BNC,XBNC,1,3,SCHEDULED,,,NO VIOLATIONS,10/12/2012,FP0383,10/12/2012,FP0383
45485,2,,CAROLINE,ST,S,INSP,,10/9/2013,,,,,,FP0383,12,E12,1,3,,,,,,,10/12/2012,FP0383
45485,2,,CAROLINE,ST,C,INSP,P,8/27/2013,,,,,,FP0350,12,E12,2,3,YEARLY,,,36X36  COMPRESSED GAS IN GARAGE. NO VIOLATIONS,8/27/2013,FP0350,10/1/2013,FP0264
45485,2,,CAROLINE,ST,S,INSP,P,8/27/2014,,,,,,FP0350,12,E12,2,3,YEARLY,,,,,,10/1/2013,FP0264
45485,2,,CAROLINE,ST,C,INSP,P,5/23/2014,,,,,,FP0320,12,E12,1,2,SCHEDULED,,,,6/4/2014,FP0320,6/4/2014,FP0320
45485,2,,CAROLINE,ST,C,INSP,P,8/25/2015,,,,,,FP0263,12,E12,1,3,SCHEDULED,,,,,,8/25/2015,FP0263
45485,2,,CAROLINE,ST,S,INSP,,8/24/2016,,,,,,FP0263,12,E12,1,2,,,,,,,8/25/2015,FP0263
45485,2,,CAROLINE,ST,C,INSP,P,9/1/2016,,,,,,FP0297,12,E12,2,2,YEARLY,,,,9/1/2016,FP0297,9/1/2016,FP0297
45485,2,,CAROLINE,ST,S,INSP,,9/1/2017,,,,,,FP0297,12,E12,2,2,,,,,,,9/1/2016,FP0297
45486,810,W,PIONEER PKWY,ST,S,INSP,P,8/26/2011,,,,,,FP0259,16,T14,2,3,YEARLY,,,NO VIOLATIONS,9/13/2011,FP0259,9/13/2011,FP0259
45486,810,W,PIONEER PKWY,ST,S,INSP,,8/24/2012,,,,,,FP0259,16,T14,2,3,,,,,,,9/13/2011,FP0259
45486,810,W,PIONEER PKWY,ST,S,INSP,P,8/31/2012,,,,,,FP0298,16,T14,1,3,YEARLY,,,,8/31/2012,FP0298,8/31/2012,FP0298
45486,810,W,PIONEER PKWY,ST,S,INSP,,8/31/2013,,,,,,FP0298,16,T14,1,3,,,,,,,8/31/2012,FP0298
45486,810,W,PIONEER PKWY,ST,C,INSP,P,9/5/2013,,,,,,FP0297,16,T14,2,3,YEARLY,,,,9/5/2013,FP0297,9/5/2013,FP0297
45486,810,W,PIONEER PKWY,ST,S,INSP,,9/5/2014,,,,,,FP0297,16,T14,1,3,,,,,,,9/5/2013,FP0297
45486,810,W,PIONEER PKWY,ST,C,INSP,P,6/4/2015,,,,,,FP0278,16,T14,3,2,EXISTING,,,,6/4/2015,FP0278,6/4/2015,FP0278
45486,810,W,PIONEER PKWY,ST,S,INSP,,6/3/2016,,,,,,FP0278,16,T14,3,2,,,,,,,6/4/2015,FP0278
45486,810,W,PIONEER PKWY,ST,S,RE_INSP,,6/3/2016,6/4/2015,,,,,FP0278,16,T14,3,2,,,,,,,6/4/2015,FP0278
45486,810,W,PIONEER PKWY,ST,C,INSP,P,6/2/2016,,,,,,FP0329,16,T14,1,2,SCHEDULED,,,NO VIOLATIONS,6/29/2016,FP0329,9/30/2016,FP0443
45486,810,W,PIONEER PKWY,ST,S,INSP,,6/2/2017,,,,,,FP0329,16,T14,1,2,,,,,,,6/29/2016,FP0329
45486,810,W,PIONEER PKWY,ST,S,INSP,,6/2/2017,,,,,,FP0443,16,T14,1,2,,,,,,,9/30/2016,FP0443
45487,803,W,PIONEER PKWY,ST,S,INSP,P,8/26/2011,,,,,,FP0259,16,T14,2,3,YEARLY,,,NO VIOLATIONS,9/13/2011,FP0259,9/13/2011,FP0259
45487,803,W,PIONEER PKWY,ST,S,INSP,,8/24/2012,,,,,,FP0259,16,T14,2,3,,,,,,,9/13/2011,FP0259
45487,803,W,PIONEER PKWY,ST,S,INSP,P,8/31/2012,,,,,,FP0298,16,T14,1,3,YEARLY,,,,8/31/2012,FP0298,8/31/2012,FP0298
45487,803,W,PIONEER PKWY,ST,S,INSP,,8/31/2013,,,,,,FP0298,16,T14,2,3,,,,,,,8/31/2012,FP0298
45487,803,W,PIONEER PKWY,ST,C,INSP,P,9/5/2013,,,,,,FP0297,16,T14,2,3,YEARLY,,,,9/5/2013,FP0297,9/5/2013,FP0297
45487,803,W,PIONEER PKWY,ST,S,INSP,,9/5/2014,,,,,,FP0297,16,T14,2,3,,,,,,,9/5/2013,FP0297
45487,803,W,PIONEER PKWY,ST,S,RE_INSP,,9/5/2014,9/5/2013,,,,,FP0297,16,T14,2,3,,,,,,,9/5/2013,FP0297
45487,803,W,PIONEER PKWY,ST,C,INSP,P,6/2/2016,,,,,,FP0329,16,T14,1,3,SCHEDULED,,,NO VIOLATIONS,6/29/2016,FP0329,9/30/2016,FP0443
45487,803,W,PIONEER PKWY,ST,S,INSP,,6/2/2017,,,,,,FP0329,16,T14,1,3,,,,,,,6/29/2016,FP0329
45487,803,W,PIONEER PKWY,ST,S,INSP,,6/2/2017,,,,,,FP0443,16,T14,1,3,,,,,,,9/30/2016,FP0443
45488,805,W,PIONEER PKWY,ST,S,INSP,P,8/26/2011,,,,,,FP0259,16,T14,2,3,YEARLY,,,NO VIOLATIONS,9/13/2011,FP0259,9/13/2011,FP0259
45488,805,W,PIONEER PKWY,ST,S,INSP,,8/24/2012,,,,,,FP0259,16,T14,2,3,,,,,,,9/13/2011,FP0259
45488,805,W,PIONEER PKWY,ST,S,INSP,P,8/31/2012,,,,,,FP0298,16,T14,1,3,YEARLY,,,,8/31/2012,FP0298,8/31/2012,FP0298
45488,805,W,PIONEER PKWY,ST,S,INSP,,8/31/2013,,,,,,FP0298,16,T14,1,3,,,,,,,8/31/2012,FP0298
45488,805,W,PIONEER PKWY,ST,C,INSP,P,9/5/2013,,,,,,FP0297,16,T14,2,3,YEARLY,,,,9/5/2013,FP0297,9/5/2013,FP0297
45488,805,W,PIONEER PKWY,ST,S,INSP,,9/5/2014,,,,,,FP0297,16,T14,2,3,,,,,,,9/5/2013,FP0297
45488,805,W,PIONEER PKWY,ST,C,INSP,P,5/26/2015,,,,,,FP0278,16,T14,3,2,EXISTING,,,,5/26/2015,FP0278,5/26/2015,FP0278
45488,805,W,PIONEER PKWY,ST,S,INSP,,5/25/2016,,,,,,FP0278,16,T14,3,2,,,,,,,5/26/2015,FP0278
45488,805,W,PIONEER PKWY,ST,S,INSP,P,7/2/2016,,,,,,FP0279,16,T14,1,2,EXISTING,,,,6/8/2016,FP0279,6/8/2016,FP0279
45488,805,W,PIONEER PKWY,ST,S,INSP,,7/2/2017,,,,,,FP0279,16,T14,1,2,,,,,,,6/8/2016,FP0279
45488,805,W,PIONEER PKWY,ST,C,INSP,P,6/2/2016,,,,,,FP0279,16,T14,1,2,EXISTING,,,,6/14/2016,FP0279,6/14/2016,FP0279
45488,805,W,PIONEER PKWY,ST,S,INSP,,6/2/2017,,,,,,FP0279,16,T14,1,2,,,,,,,6/14/2016,FP0279
45488,805,W,PIONEER PKWY,ST,C,INSP,P,6/2/2016,,,,,,FP0329,16,T14,1,2,SCHEDULED,,,NO VIOLATIONS,6/29/2016,FP0329,9/30/2016,FP0443
45488,805,W,PIONEER PKWY,ST,S,INSP,,6/2/2017,,,,,,FP0329,16,T14,1,2,,,,,,,6/29/2016,FP0329
45488,805,W,PIONEER PKWY,ST,C,INSP,P,6/2/2016,,,,,,FP0329,16,T14,1,2,SCHEDULED,,,NO VIOLATIONS,6/29/2016,FP0329,9/30/2016,FP0443
45488,805,W,PIONEER PKWY,ST,S,INSP,,6/2/2017,,,,,,FP0329,16,T14,1,2,,,,,,,6/29/2016,FP0329
45488,805,W,PIONEER PKWY,ST,S,INSP,,6/2/2017,,,,,,FP0443,16,T14,1,2,,,,,,,9/30/2016,FP0443
45488,805,W,PIONEER PKWY,ST,S,INSP,,6/2/2017,,,,,,FP0443,16,T14,1,2,,,,,,,9/30/2016,FP0443
45489,836,W,PIONEER PKWY,ST,S,INSP,,8/26/2011,,,,,,FP0259,16,T14,2,3,YEARLY,,,NO VIOLATIONS,9/13/2011,FP0259,9/13/2011,FP0259
45489,836,W,PIONEER PKWY,ST,S,INSP,,8/24/2012,,,,,,FP0259,16,T14,2,3,,,,,,,9/13/2011,FP0259
45489,836,W,PIONEER PKWY,ST,S,INSP,,8/24/2012,,,,,,FP0259,16,T14,2,3,,,,,,,9/13/2011,FP0259
45489,836,W,PIONEER PKWY,ST,C,INSP,,7/10/2014,,,,,,FP0326,16,T14,1,2,SCHEDULED,,,,7/31/2014,FP0326,7/31/2014,FP0326
45489,836,W,PIONEER PKWY,ST,C,INSP,,7/20/2016,,,,,,FP0279,16,T14,1,2,EXISTING,,,,,,9/30/2016,FP0443
45489,836,W,PIONEER PKWY,ST,S,INSP,,7/20/2017,,,,,,FP0443,16,T14,1,2,,,,,,,9/30/2016,FP0443
45491,917,W,PIONEER PKWY,ST,S,INSP,P,8/26/2011,,,,,,FP0259,16,T14,2,3,YEARLY,,,NO VIOLATIONS,9/13/2011,FP0259,9/13/2011,FP0259
45491,917,W,PIONEER PKWY,ST,S,INSP,,8/24/2012,,,,,,FP0259,16,T14,2,3,,,,,,,9/13/2011,FP0259
45491,917,W,PIONEER PKWY,ST,S,INSP,P,10/9/2012,,,,,,FP0298,16,T14,1,4,YEARLY,,,,10/9/2012,FP0298,10/9/2012,FP0298
45491,917,W,PIONEER PKWY,ST,S,INSP,,10/9/2013,,,,,,FP0298,16,T14,1,4,,,,,,,10/9/2012,FP0298
45491,917,W,PIONEER PKWY,ST,C,INSP,P,7/10/2014,,,,,,FP0326,16,T14,1,2,SCHEDULED,,,,7/31/2014,FP0326,7/31/2014,FP0326
45491,917,W,PIONEER PKWY,ST,S,INSP,,7/10/2015,,,,,,FP0326,16,T14,1,2,,,,,,,7/31/2014,FP0326
45491,917,W,PIONEER PKWY,ST,C,INSP,P,7/20/2016,,,,,,FP0329,16,T14,1,2,YEARLY,,,EXIT LIGHTS ARE NOT WORKING...  GOING TO RE INSPECT,9/15/2016,FP0329,9/30/2016,FP0443
45491,917,W,PIONEER PKWY,ST,S,INSP,,7/20/2017,,,,,,FP0329,16,T14,1,2,,,,,,,9/15/2016,FP0329
45491,917,W,PIONEER PKWY,ST,C,RE_INSP,P,9/15/2016,7/20/2016,,,,,FP0329,16,T14,1,2,EXISTING,,,,,,9/30/2016,FP0443
45491,917,W,PIONEER PKWY,ST,S,INSP,,9/15/2017,,,,,,FP0329,16,T14,1,2,,,,,,,9/15/2016,FP0329
45491,917,W,PIONEER PKWY,ST,S,INSP,,9/15/2017,,,,,,FP0443,16,T14,1,2,,,,,,,9/30/2016,FP0443
45491,917,W,PIONEER PKWY,ST,S,INSP,,7/20/2017,,,,,,FP0443,16,T14,1,2,,,,,,,9/30/2016,FP0443
45492,900,W,PIONEER PKWY,ST,S,INSP,P,8/26/2011,,,,,,FP0259,16,T14,2,3,YEARLY,,,NO VIOLATIONS,9/13/2011,FP0259,9/13/2011,FP0259
45492,900,W,PIONEER PKWY,ST,S,INSP,,8/24/2012,,,,,,FP0259,16,T14,2,3,,,,,,,9/13/2011,FP0259
45492,900,W,PIONEER PKWY,ST,C,INSP,P,5/26/2015,,,,,,FP0278,16,T14,3,2,EXISTING,,,,5/26/2015,FP0278,5/26/2015,FP0278
45492,900,W,PIONEER PKWY,ST,C,INSP,P,7/20/2016,,,,,,FP0279,16,T14,3,2,EXISTING,,,NO VIOLATIONS FOUND,,,9/30/2016,FP0443
45492,900,W,PIONEER PKWY,ST,C,INSP,P,5/26/2015,,,,,,FP0278,16,T14,3,2,EXISTING,,,,6/16/2015,FP0278,6/16/2015,FP0278
45492,900,W,PIONEER PKWY,ST,S,INSP,,5/25/2016,,,,,,FP0278,16,T14,3,2,,,,,,,6/16/2015,FP0278
45492,900,W,PIONEER PKWY,ST,S,INSP,,7/20/2017,,,,,,FP0443,16,T14,3,2,,,,,,,9/30/2016,FP0443
45493,1022,W,PIONEER PKWY,ST,S,INSP,P,8/26/2011,,,,,,FP0259,16,T14,2,3,YEARLY,,,NO VIOLATIONS,9/13/2011,FP0259,9/13/2011,FP0259
45493,1022,W,PIONEER PKWY,ST,S,INSP,,8/24/2012,,,,,,FP0259,16,T14,2,3,,,,,,,9/13/2011,FP0259
45493,1022,W,PIONEER PKWY,ST,C,INSP,P,7/1/2014,,,,,,FP0326,16,T14,1,3,SCHEDULED,,,,7/31/2014,FP0326,7/31/2014,FP0326
45493,1022,W,PIONEER PKWY,ST,S,INSP,,7/1/2015,,,,,,FP0326,16,T14,2,3,,,,,,,7/31/2014,FP0326
45493,1022,W,PIONEER PKWY,ST,C,INSP,P,9/15/2016,,,,10:30,11:00,FP0280,3,T3,1,3,SPECIAL,0,30,HAZMAT PREPLAN,9/21/2016,FP0393,9/21/2016,FP0393
45493,1022,W,PIONEER PKWY,ST,S,INSP,,9/15/2017,,,,,,FP0393,16,T14,2,3,,,,,,,9/21/2016,FP0393
45494,1506,W,LUTHY,DR,C,INSP,P,9/1/2011,,,,,,FP0161,20,E20,2,,YEARLY,,,,9/13/2011,FP0161,9/13/2011,FP0161
45494,1506,W,LUTHY,DR,S,INSP,,8/31/2012,,,,,,FP0161,20,E20,2,,,,,,,,9/13/2011,FP0161
45494,1506,W,LUTHY,DR,S,INSP,F,8/1/2012,,,,,,FP0227,20,E20,1,,YEARLY,,,,8/1/2012,FP0227,8/1/2012,FP0227
45494,1506,W,LUTHY,DR,S,INSP,,8/1/2013,,,,,,FP0227,20,E20,1,,,,,,,,8/1/2012,FP0227
45494,1506,W,LUTHY,DR,C,RE_INSP,P,8/22/2012,8/1/2012,,,,,FP0227,20,E20,1,,VIOLATION,,,VIOLATION CORRECTED,,,8/31/2012,FP0227
45494,1506,W,LUTHY,DR,C,INSP,P,9/20/2013,,,,,,FP0259,20,E20,2,,YEARLY,,,,9/26/2013,FP0259,9/26/2013,FP0259
45494,1506,W,LUTHY,DR,S,INSP,,9/20/2014,,,,,,FP0259,20,E20,2,,,,,,,,9/26/2013,FP0259
45494,1506,W,LUTHY,DR,S,INSP,,9/20/2014,,,,,,FP0259,20,E20,2,,,,,,,,9/26/2013,FP0259
45494,1506,W,LUTHY,DR,S,INSP,,9/20/2014,,,,,,FP0259,20,E20,2,,,,,,,,9/26/2013,FP0259
45494,1506,W,LUTHY,DR,C,INSP,P,6/29/2016,,,,,,FP0227,20,E20,1,,YEARLY,,,NO VIOLATIONS,6/29/2016,FP0227,6/29/2016,FP0227
45494,1506,W,LUTHY,DR,S,INSP,,6/29/2017,,,,,,FP0227,20,E20,1,,,,,,,,6/29/2016,FP0227
45495,1506,W,LUTHY,DR,C,INSP,P,9/1/2011,,,,,,FP0161,20,E20,2,,YEARLY,,,,9/13/2011,FP0161,9/13/2011,FP0161
45495,1506,W,LUTHY,DR,S,INSP,,8/31/2012,,,,,,FP0161,,,,,,,,,,,9/13/2011,FP0161
45497,515,NE,GLEN OAK,AV,C,INSP,,8/24/2011,,,,,,FP0286,1,T1,3,,SCHEDULED,,,,9/14/2011,FP0286,9/14/2011,FP0286
45497,515,NE,GLEN OAK,AV,S,INSP,,8/23/2012,,,,,,FP0286,,,,,,,,,,,9/14/2011,FP0286
45497,515,NE,GLEN OAK,AV,C,INSP,P,6/18/2012,,,,,,FP0252,1,T1,2,,EXISTING,,,,6/18/2012,FP0252,6/18/2012,FP0252
45497,515,NE,GLEN OAK,AV,S,INSP,,6/18/2013,,,,,,FP0252,,TK-1,2,,,,,,,,6/18/2012,FP0252
45498,515,NE,GLEN OAK,AV,S,INSP,,8/24/2011,,,,,,FP0286,1,T1,3,,SCHEDULED,,,,9/14/2011,FP0286,9/14/2011,FP0286
45498,515,NE,GLEN OAK,AV,S,INSP,,8/23/2012,,,,,,FP0286,,,,,,,,,,,9/14/2011,FP0286
45498,515,NE,GLEN OAK,AV,C,INSP,P,6/18/2012,,,,,,FP0252,1,T1,2,,EXISTING,,,,6/18/2012,FP0252,6/18/2012,FP0252
